"","OoCyte_1","OoCyte_2","OoCyte_3","Zygote_1","Zygote_2","Zygote_3","X2_Cell_embryo_1_Cell_1","X2_Cell_embryo_1_Cell_2","X2_Cell_embryo_2_Cell_1","X2_Cell_embryo_2_Cell_2","X2_Cell_embryo_3_Cell_1","X2_Cell_embryo_3_Cell_2","X4_Cell_embryo_1_Cell_1","X4_Cell_embryo_1_Cell_2","X4_Cell_embryo_1_Cell_3","X4_Cell_embryo_1_Cell_4","X4_Cell_embryo_2_Cell_1","X4_Cell_embryo_2_Cell_2","X4_Cell_embryo_2_Cell_3","X4_Cell_embryo_2_Cell_4","X4_Cell_embryo_3_Cell_1","X4_Cell_embryo_3_Cell_2","X4_Cell_embryo_3_Cell_3","X4_Cell_embryo_3_Cell_4","X8_Cell_embryo_1_Cell_1","X8_Cell_embryo_1_Cell_2","X8_Cell_embryo_1_Cell_3","X8_Cell_embryo_1_Cell_4","X8_Cell_embryo_2_Cell_1","X8_Cell_embryo_2_Cell_2","X8_Cell_embryo_2_Cell_3","X8_Cell_embryo_2_Cell_4","X8_Cell_embryo_2_Cell_5","X8_Cell_embryo_2_Cell_6","X8_Cell_embryo_2_Cell_7","X8_Cell_embryo_2_Cell_8","X8_Cell_embryo_3_Cell_1","X8_Cell_embryo_3_Cell_2","X8_Cell_embryo_3_Cell_3","X8_Cell_embryo_3_Cell_4","X8_Cell_embryo_3_Cell_5","X8_Cell_embryo_3_Cell_6","X8_Cell_embryo_3_Cell_7","X8_Cell_embryo_3_Cell_8","Morulae_1_Cell_1","Morulae_1_Cell_2","Morulae_1_Cell_3","Morulae_1_Cell_4","Morulae_1_Cell_5","Morulae_1_Cell_6","Morulae_1_Cell_7","Morulae_1_Cell_8","Morulae_2_Cell_1","Morulae_2_Cell_2","Morulae_2_Cell_3","Morulae_2_Cell_4","Morulae_2_Cell_5","Morulae_2_Cell_6","Morulae_2_Cell_7","Morulae_2_Cell_8","Late_blastoCyst_1_Cell_1","Late_blastoCyst_1_Cell_2","Late_blastoCyst_1_Cell_3","Late_blastoCyst_1_Cell_4","Late_blastoCyst_1_Cell_5","Late_blastoCyst_1_Cell_6","Late_blastoCyst_1_Cell_7","Late_blastoCyst_1_Cell_8","Late_blastoCyst_1_Cell_9","Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_2","Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_6","Late_blastoCyst_2_Cell_7","Late_blastoCyst_2_Cell_8","Late_blastoCyst_2_Cell_9","Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_3","Late_blastoCyst_3_Cell_4","Late_blastoCyst_3_Cell_5","Late_blastoCyst_3_Cell_6","Late_blastoCyst_3_Cell_7","Late_blastoCyst_3_Cell_8"
"MYH14",0,0,0,0,88,81,0,0,0,311,129,209,0,0,283,0,0,689,0,0,0,136,0,324,0,124,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CC2D2A",0,0,0,0,0,0,0,0,0,0,0,384,940,409,457,1223,840,483,280,0,458,0,0,0,3684,400,378,1273,969,2546,871,4199,801,523,305,246,790,1505,1021,382,843,0,1428,740,8029,535,714,5742,663,485,1352,714,1787,742,969,1148,357,944,1073,716,409,4408,5476,4358,14368,229,230,815,483,0,535,280,638,2295,281,2167,0,382,356,817,0,1045,6048,0,357,279,689,357,0,1047
"B3GNT8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH1",0,0,0,11592,7993,11111,12373,9395,18791,18635,21762,21153,28126,130902,37008,3744,0,6568,12045,2809,84273,42357,37828,34706,4060,11045,18179,12390,0,0,0,0,0,0,0,0,0,18153,0,0,6568,0,0,0,0,16431,0,11119,0,0,1563,0,2661,0,0,0,30367,12225,14583,0,736037,348571,205366,445759,309634,368641,562664,257692,244889,90824,271982,170791,41369,46456,1097,130696,247327,62701,0,940,71471,0,0,0,0,251448,0,0,6887,27714
"PLCG2",6026,10230,9320,14545,12898,19689,13061,13756,18441,14840,24440,33083,95254,37065,99621,39576,45727,79129,34980,39084,45240,55373,37740,72111,19156,605,7064,10230,0,0,0,0,0,2411,0,0,910,1258,0,13879,0,18336,15224,1562,15215,0,0,11456,0,0,0,0,911,651,0,2562,1258,0,1174,0,2383,0,868,29427,4158,21666,15205,0,0,0,1039,6893,7470,0,780,4983,0,0,303,35268,1170,822,85951,58595,32753,0,0,0,29977,0
"CCR1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLDN5",0,0,0,10,10,0,14,0,0,33,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NCS1",662,1026,507,0,143,0,0,0,144,0,0,195,0,0,0,0,4261,0,0,0,182,350,2416,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,260,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LYN",0,0,31,0,0,0,0,70,0,92,0,0,0,1673,74,0,0,0,473,0,0,1091,0,0,0,788,60,0,33,0,36,123,0,51,157,330,0,0,0,0,0,0,0,0,7011,0,0,1545,391,0,1347,0,1128,756,31,26,2313,110,809,2906,14212,23964,16660,26916,56463,32906,40356,29953,59669,25228,17548,25802,20320,417,3033,63538,16377,70169,41178,878,14745,117026,6509,5334,78616,6254,40,27883,101704,131353
"TGFB3",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,1326,0,1168,293,0,44,464,0,0,0,0,0,0,0,0,0,0,0,2826,0,30,0,1493,0,731,23,0,0,0,151,0,882,400,536,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,2698,0,0,0,0
"C17orf58",580,1020,575,170,151,137,164,173,85,115,192,162,0,0,0,21,16,0,67,0,56,0,78,402,0,442,0,228,0,0,13,20,0,0,0,9,337,1407,0,111,1331,16,0,0,21,108,170,414,41,314,83,0,67,110,79,322,16,226,251,10,0,186,270,183,444,15,1534,0,21,131,116,10,72,672,25,1600,11,44,26,0,0,0,0,357,1256,0,0,5,56,0
"SERPINE2",78016,49575,33385,19386,21902,30716,20976,25056,13326,13810,13675,22299,76623,18794,38493,32890,34575,58394,28648,56303,61381,83144,40062,52640,6391,6686,13513,23030,11182,23307,26317,38673,11633,11011,17007,18413,17515,15201,28036,51647,26235,23121,14919,25929,8523,11838,0,21944,19975,6158,7275,798,12158,16360,6732,6736,10644,9283,9661,10977,0,0,0,0,0,114,46295,143,0,0,342,0,1343,8155,9929,0,0,0,854,59682,2166,911,0,30798,0,0,0,0,0,172
"ZNF491",0,0,0,39,16,0,0,103,24,32,0,0,126,0,0,0,67,0,67,0,59,0,0,0,18,17,0,0,0,19,0,0,0,0,0,0,0,0,0,296,0,0,0,0,1858,0,12,0,0,0,0,12,0,0,0,0,0,20,16,0,0,0,83,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LILRB1",0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,28,0,0,84,0,0,0,0,0,0,35,0,0,0,174,77,49,0,0,56,0,0,0,0,21,63,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM65B",61130,26113,19486,18858,14016,15483,40671,39709,36779,38877,27062,34185,17545,0,63776,62047,27890,17255,12118,28147,26402,15551,17382,39436,13891,5129,6309,10813,0,0,0,0,0,0,0,0,0,15437,4534,0,0,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,1046,0,28061,0,0,0,1570,5054,6060,0,0,0,0,0,0,0,0,0,0,0,15275,0,0,0,0,0,0
"COL4A4",2863,3107,1770,905,792,735,738,1620,1453,1224,0,942,0,2688,0,0,0,0,0,2562,1863,0,1411,2544,332,0,257,325,0,0,0,0,0,0,0,0,0,1054,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PION",26372,23303,24478,25851,23996,29638,19869,25022,26718,25769,25357,32805,59278,60487,154874,102808,68168,52030,61853,127823,75648,86716,49482,67966,17120,25147,14595,7635,6981,1607,2955,5998,379,4292,0,118,25894,5544,0,5967,4531,17927,18948,6587,2347,1761,20153,5481,164,0,913,11604,0,1208,0,0,0,424,131,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATAD3C",5204,7983,8547,4226,4461,4110,5039,5091,6145,9288,1612,1660,6551,11971,5250,5872,4671,1737,3651,3495,4601,1371,3979,6222,6800,3359,4633,3992,2247,3583,4944,3298,5351,2815,2517,2262,3909,3648,2744,2185,4668,6793,1712,2861,9757,2638,1335,4565,3043,3731,2617,117,2149,2417,787,1250,2245,1097,2020,2744,5083,1764,2932,3034,2720,4165,4238,1307,8141,4696,1562,675,1044,1393,984,1142,1477,1365,1376,1495,2429,1939,1782,2081,1819,2732,1963,692,3095,1453
"PSAT1",227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,242,0,212,0,106,0,235,1698,800,695,1852,387,0,203,4109,0,0,0,2922,3149,1362,0,0,6840,8056,30,3393,11680,16224,3908,0,14665,22207,485,242,14604,2805,14445,6176,20178,38511,31761,91734,2057,5930,5702,48346,14805,13206,0,102599,10933,36330,14678,0,8306,15810,121,8406,393,7474,106,0,64475,197,19694,98373,46208,247628
"CCDC82",13421,18713,13650,14558,13919,18353,19526,24307,18007,18252,12643,13916,14819,7403,23843,14657,2975,2374,2156,2333,4462,928,1050,2784,8194,2130,2442,15071,18783,17059,10238,63690,16186,20662,6260,34229,30210,27693,12331,34859,20698,4873,20513,17850,3480,4780,328,5902,10370,11984,4863,10866,4195,12632,5437,11287,587,8137,8882,11742,0,1487,955,259,0,1473,6984,1201,1869,82,0,0,656,123,615,0,0,2538,0,0,0,0,0,342,0,109,2104,0,0,5315
"TP53INP1",897,1636,818,3152,2238,3182,1983,1820,3013,2651,3920,3780,5922,962,253,12226,1988,1274,2420,6229,3279,4129,2183,4839,119,2110,1050,972,0,0,259,0,0,0,0,152,1986,976,0,644,2255,3102,0,0,187,0,299,0,0,0,0,1325,2032,0,245,544,2061,46,125,0,0,0,0,216,1398,685,0,0,2837,0,0,839,58,805,62,2121,817,1984,473,25,0,0,0,0,0,79,0,0,0,894
"ZNF300",83,146,107,478,317,633,546,565,468,468,444,317,1050,73,0,0,0,0,156,2774,1597,2054,603,141,465,0,516,84,1364,1550,1118,1299,136,451,1224,1750,551,146,1988,638,0,0,3440,1788,2809,317,97,1409,34,0,273,1378,278,420,161,331,726,288,254,376,0,0,0,0,0,0,0,0,9454,0,0,0,0,93,83,0,3271,0,0,0,0,0,0,0,0,0,517,0,0,3090
"SPOCK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,524,0,0,0,243,0,0,0,136,0,0,0,0,271,0,722,1179,0,0,0,305,0,0,231,502,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FGF2",2356,3851,2188,1312,0,1926,0,0,0,0,1495,0,4027,0,7418,5152,2099,0,1839,3241,1576,4539,1743,6389,0,1220,0,1657,0,0,0,0,0,0,0,0,0,0,0,1747,0,0,0,0,0,0,0,4286,6219,0,2011,1138,11031,1311,2102,0,3243,2981,0,2723,0,0,0,0,0,0,0,0,0,0,0,4025,3682,32022,962,0,0,0,0,0,0,0,0,0,0,4446,1922,0,1583,0
"GPR34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRAF4",24,58,38,53,17,72,24,50,58,89,41,46,0,365,0,0,1088,185,223,0,67,173,89,178,434,735,619,397,60,48,540,782,134,195,118,116,2620,3706,851,1718,1108,488,399,2024,324,101,19,849,471,187,154,26,623,1078,204,418,743,320,364,320,684,120,1325,1018,586,226,158,468,1318,639,514,353,344,413,762,468,403,1059,1844,91,557,1955,464,123,1072,1453,185,953,1527,1378
"ZNF460",0,64,119,875,569,839,746,722,791,874,816,726,0,0,0,2076,558,0,242,1288,2275,853,1524,528,0,0,562,0,1144,3067,296,1902,585,669,769,366,2168,0,360,0,1230,0,0,3581,272,958,0,796,0,2330,252,0,860,0,0,0,89,1513,40,55,0,0,114,0,0,0,0,795,0,0,0,647,30,49,292,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0
"LDB2",6980,5350,7133,6246,1634,7725,2530,5647,7733,7138,4756,3125,0,2224,0,113056,0,19449,0,37265,13509,0,3269,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PGAP3",0,0,120,0,25,0,152,0,164,63,133,63,0,0,0,0,449,1030,120,2225,259,133,0,63,59,0,0,0,0,490,1005,0,992,0,1094,34,1290,4485,525,386,196,0,4163,0,0,32,0,1120,63,0,63,0,829,0,0,0,0,754,209,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EFEMP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EFNB2",63250,44873,49546,10901,13979,25798,15476,19939,20158,20915,19534,18505,12415,7752,18034,15704,25140,16169,29874,22536,52035,36547,34592,37238,10289,2585,2553,761,2155,3088,9027,223,7446,769,2714,165,23129,18570,3430,19988,12897,21360,7755,10291,9495,74,0,2705,0,957,0,0,0,1190,3336,4759,0,980,538,412,1051,1776,2480,116,5024,13362,16100,8075,3005,7904,789,13808,3119,105,0,0,0,0,967,8925,4333,168,0,10404,0,0,0,0,0,0
"NMNAT3",19424,17318,20693,5420,4592,7962,5546,10771,7137,8793,5100,5036,382,2733,95320,1144,1910,19793,6557,5536,18393,7317,18836,10310,3303,6439,12841,2304,0,224,0,0,0,249,0,0,1529,0,0,0,0,0,0,0,0,0,127,0,0,0,0,255,0,0,0,14661,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABHD3",11989,18843,14343,7548,7891,11938,7781,8043,9902,8853,7835,9514,4339,12965,6195,5464,22529,17267,13319,10881,23727,18284,11849,19204,6085,5796,2535,5004,9853,9929,4684,17499,1582,2885,3278,5451,22415,11284,7436,15787,23743,34075,13041,36399,9263,1336,105,7780,9457,18241,2566,52,9720,8965,4845,20018,10478,3330,7321,8160,10855,3113,7296,27498,1334,157,11743,2460,24896,288,5754,1178,3697,4711,157,4971,105,2250,418,19328,654,707,0,0,1021,10212,1414,131,0,0
"CCL28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,0,0,0,0,20,0,0,319,0,0,0,0,0,0,0,0,104,0,121,1397,17,1829,1087,1310,34,0,0,570,34,328,0,743,242,0,34,1585,34,35,0,4462,0,34,0,103,344,0,0,34,0,620,0,0,2101,0,69,0,0,4538,0,0,0,0,0,0
"PLEC",0,0,0,0,0,0,0,0,182,0,0,171,0,263,0,0,349,0,361,0,267,0,0,0,218,0,180,0,0,0,0,336,118,0,0,0,1407,0,0,0,0,0,0,674,272,73,0,121,397,1256,0,0,2202,1599,178,329,211,0,370,353,1912,1923,1004,2519,2178,2260,328,4617,7761,2729,1000,1794,1400,3347,4063,510,202,4535,5806,6912,583,2235,1070,2146,8145,4339,1090,5567,2979,4911
"LRRC37A3",0,1130,378,2105,1450,1012,1866,1687,1488,1588,834,1388,0,0,0,0,298,4678,2041,6341,6718,5609,4181,11237,2076,0,136,0,0,1165,327,324,4932,716,118,214,1329,596,535,2817,3312,0,1844,576,495,159,0,2362,656,713,0,59,277,0,1865,2819,0,238,0,536,0,0,456,0,0,0,634,0,0,0,0,0,0,0,0,317,14051,0,0,139,0,0,178,0,814,0,0,0,0,0
"PANX2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GPR172A",106,38,68,92,83,113,201,274,215,322,215,229,0,203,0,130,220,38,103,17,221,95,166,183,82,16,40,0,115,179,118,469,807,133,141,136,0,412,504,717,38,48,414,576,878,416,3,588,850,219,466,172,2079,1409,407,186,1367,669,501,617,1918,615,299,497,347,993,388,401,216,629,365,75,366,51,336,530,379,1560,244,950,188,1066,1724,96,1533,1646,2490,2831,2287,273
"GSTM3",198,197,99,34,17,24,65,76,38,49,37,54,31,236,46,141,125,120,114,35,86,59,64,118,82,7,12,35,94,99,26,43,72,55,31,15,17,65,19,175,229,42,62,168,168,8,8,176,28,16,2,33,36,9,27,31,24,59,32,16,5,6,50,7,3,4,2,2,9,2,12,1,3,8,2,9,0,48,3,73,4,7,7,2,84,0,32,3,0,0
"ZNF280B",29055,33909,26749,28974,24727,28194,30402,34780,25399,33398,24381,25117,44154,28643,42935,34646,30152,28592,21616,30251,32683,39651,26081,45858,3428,4015,3703,9179,3696,2030,1852,977,2775,1686,2969,1904,13880,19834,7255,22671,13841,13583,8661,6905,16968,1977,9103,6804,4094,3067,3030,13146,1648,169,975,972,1193,1602,3527,1755,0,0,0,0,0,0,0,0,4645,0,0,0,434,4701,87,0,0,0,0,178,0,0,160,616,0,0,2923,599,0,0
"SPRY3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NFATC2",0,976,0,2224,1520,4769,3038,3091,4665,3526,2009,1846,0,36532,0,0,812,5631,4119,21174,33851,24588,7962,23886,0,5433,0,0,0,0,3381,0,0,0,0,0,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNRC6C",111,113,101,85,71,80,88,92,90,103,72,103,109,0,447,130,60,51,101,184,229,232,142,209,142,114,50,120,122,102,69,15,27,9,7,14,458,320,417,415,53,45,23,139,210,30,257,14,24,0,24,59,141,55,0,0,14,10,64,213,52,0,0,0,0,0,0,219,0,324,0,19,138,806,148,0,0,0,0,109,0,0,444,546,0,359,688,0,0,0
"FGD5",274,207,255,150,195,319,225,354,336,394,300,280,900,441,1893,524,407,227,423,1038,1007,1529,854,745,15,18,121,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRYGS",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,24,0,0,0,0,641,0,0,0,0,0,113,0,934,0,14,1373,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRDX2",276,246,250,204,131,152,149,142,185,233,150,98,364,1380,316,436,282,170,300,439,73,78,310,532,272,128,135,86,62,271,343,246,742,125,95,52,1710,1380,509,441,469,2565,754,90,325,237,2,535,391,233,5,2,428,361,1370,1337,371,380,256,85,4245,224,2285,2379,929,2192,535,1464,3491,924,1176,330,429,1888,1201,1952,3187,2503,971,1629,2115,1514,1963,5803,2575,3122,3334,6745,4025,3870
"GPRASP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDKN1C",509,242,206,283,94,54,162,184,129,157,23,20,234,541,314,399,9,0,75,0,38,91,264,171,715,368,55,1119,0,25,140,185,6,55,0,0,90,60,261,515,0,506,0,0,0,43,283,0,0,15,0,0,12,0,135,0,0,66,101,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,239,0,0,0,0,0,0,0
"KIAA1614",0,0,0,56,0,0,0,111,88,0,95,119,182,151,0,103,87,0,0,0,167,0,0,0,353,201,226,164,213,215,224,184,157,116,71,76,366,349,334,182,246,151,215,286,111,0,127,127,48,675,0,286,151,310,111,254,79,533,302,350,0,48,294,405,159,0,88,55,0,0,0,0,87,119,56,206,0,0,87,95,0,119,278,0,0,0,95,159,0,0
"ZSWIM5",7,6,0,9,4,5,0,0,0,7,0,0,0,402,0,0,0,0,23,0,21,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LYNX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,118,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUBG2",14083,16719,12121,5840,5820,7879,9949,10920,9361,7918,12312,16496,16494,17666,28269,12949,26542,20747,17723,29518,19603,21192,18139,21192,3000,2163,848,2071,278,141,801,350,701,246,1627,13,2616,1926,651,466,154,1271,0,479,141,171,9,454,180,13,90,133,214,103,60,137,0,364,339,622,748,0,81,68,428,21,381,197,34,128,287,235,480,158,210,278,1493,1480,145,672,2284,154,0,1139,471,1298,1096,1324,497,1161
"GBP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0
"CECR6",22,15,0,10,0,9,17,0,0,0,0,0,221,0,0,0,391,0,0,0,32,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,84,0,0,226,0,25,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C7orf31",511,0,141,973,807,1126,512,960,678,1306,1805,998,0,319,0,0,0,5931,550,3233,3566,0,2210,2263,1421,457,3409,705,2466,2238,1551,3301,0,2681,95,62,115,6613,5897,204,0,140,1267,11053,4794,1177,0,4863,576,499,1011,3951,2790,0,3736,3584,4812,423,1256,244,115,205,0,0,0,0,1188,2927,34060,0,4013,0,2562,435,563,0,6544,0,4421,1024,1713,4499,0,11662,0,0,269,0,0,0
"WWTR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,25,0,21,0,0,8,28,103,28,81,86,254,0,86,57,162,443,527,96,33,17,0,392,371,806,367,105,457,290,206,390,79,1276,1372,677,313,1245,400,552,1563,350,398,554,28,843,184,718,164,844,478,706,92,298,1046,284,814,15,1278,9,393,91,722,715,190,1669,20,355,405,32,770
"PPP1R16B",0,0,0,0,0,0,0,0,0,0,0,0,3644,3007,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2915,0,0,847,0,0,0,0,697,2242,0,641,320,433,339,0,0,0,0,0,0,0,0,0,412,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,4411,15777,0,0,0
"HAAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0
"TNFAIP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,125,390,108,0,62,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,117,0,0,0,0,578,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0
"SLC38A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,90,0,0,490,395,0,132,1450,0,0,0,0,444,0,11266,10579,0,0,12826,10999,227,10403,3305,8446,0,3845,6339,1525,0,1644,17479,0,2139,0,0,10061,0,4120,521,0,9416,5863,1203,161
