"gene_name","length_kbp"
"PANK2",41.043
"PANK3",31.105
"PANK4",18.067
"PANX1",53.044
"PANX2",9.563
"PANX3",8.866
"PAOX",12.46
"PAPD4",74.528
"PAPD5",82.392
"PAPD7",42.443
"PAPL",27.58
"PAPLN",37.143
"PAPOLA",65.678
"PAPOLB",4.261
"PAPOLG",45.855
"PAPPA",248.518
"PAPPA2",382.434
"PAPSS1",130.176
"PAPSS2",88.092
"PAQR3",52.311
"PAQR4",4.244
"PAQR5",108.833
"PAQR6",4.796
"PAQR7",10.043
"PAQR8",46.356
"PAQR9",14.518
"PARD3",705.765
"PARD3B",1074.369
"PARD6A",1.832
"PARD6B",25.251
"PARD6G",90.314
"PARG",151.924
"PARK2",1380.351
"PARK7",31.214
"PARL",55.548
"PARM1",117.02
"PARN",197.027
"PARP1",47.384
"PARP10",35.619
"PARP11",82.401
"PARP12",39.977
"PARP14",50.222
"PARP15",61.445
"PARP16",66.158
"PARP2",14.323
"PARP3",6.522
"PARP4",91.884
"PARP6",31.818
"PARP8",180.623
"PARP9",36.653
"PARS2",7.616
"PART1",59.944
"PARVA",153.616
"PARVB",173.738
"PARVG",46.577
"PASD1",113.117
"PASK",44.165
"PATE2",2.706
"PATE4",6.753
"PATL1",32.264
"PATL2",45.584
"PATZ1",20.428
"PAWR",116.118
"PAX2",94.338
"PAX3",99.108
"PAX4",5.636
"PAX5",200.91
"PAX6",33.169
"PAX7",117.86
"PAX8",62.953
"PAX9",22.147
"PAXIP1",59.397
"PBK",28.475
"PBLD",50.389
"PBOV1",2.505
"PBRM1",140.565
"PBX1",343.712
"PBX2",5.445
"PBX3",220.032
"PBX4",57.209
"PBXIP1",12.047
"PC",110.143
"PCA3",23.133
"PCBD1",6.504
"PCBD2",103.053
"PCBP1",1.749
"PCBP2",29.06
"PCBP3",298.76
"PCBP4",10.956
"PCCA",441.42
"PCCB",87.59
"PCDH1",26.135
"PCDH10",59.291
"PCDH11X",843.969
"PCDH11Y",385.57925
"PCDH12",26.156
"PCDH15",1825.171
"PCDH17",97.501
"PCDH18",13.576
"PCDH19",118.629
"PCDH20",11.914
"PCDH7",426.39
"PCDH8",5.752
"PCDH9",927.611
"PCDHA1",226.211
"PCDHA10",156.461
"PCDHA11",144.161
"PCDHA12",137.042
"PCDHA13",130.136
"PCDHA2",217.492
"PCDHA3",211.316
"PCDHA4",205.415
"PCDHA5",190.74
"PCDHA6",184.386
"PCDHA7",178.096
"PCDHA8",171.157
"PCDHA9",164.881
"PCDHAC1",85.975
"PCDHAC2",46.109
"PCDHB1",8.209
"PCDHB10",8.323
"PCDHB11",4.197
"PCDHB12",3.874
"PCDHB13",5.06
"PCDHB14",4.827
"PCDHB15",4.016
"PCDHB16",5
"PCDHB17",3.065
"PCDHB18",3.196
"PCDHB19P",3.111
"PCDHB2",4.125
"PCDHB3",52.163
"PCDHB4",3.824
"PCDHB5",3.407
"PCDHB6",3.265
"PCDHB7",3.764
"PCDHB8",2.739
"PCDHB9",4.414
"PCDHGA1",182.41
"PCDHGA10",99.992
"PCDHGA11",91.932
"PCDHGA12",82.39
"PCDHGA2",174.219
"PCDHGA3",169.15
"PCDHGA4",157.954
"PCDHGA5",148.747
"PCDHGA6",139.065
"PCDHGA7",130.24
"PCDHGA8",122.822
"PCDHGA9",110.047
"PCDHGB1",162.877
"PCDHGB2",152.937
"PCDHGB3",142.715
"PCDHGB4",125.281
"PCDHGB5",114.992
"PCDHGB6",104.958
"PCDHGB7",95.334
"PCDHGB8P",2.872
"PCDHGC3",37.032
"PCDHGC4",27.982
"PCDHGC5",23.858
"PCF11",30.463
"PCGEM1",13.592
"PCGF1",3.537
"PCGF2",15.92
"PCGF3",64.892
"PCGF5",121.319
"PCGF6",48.338
"PCID2",31.176
"PCIF1",13.395
"PCK2",16.545
"PCLO",408.917
"PCM1",107.104
"PCMT1",61.977
"PCMTD1",81.611
"PCMTD2",32.126
"PCNA",11.673
"PCNP",20.342
"PCNT",121.647
"PCNX",207.977
"PCNXL2",312.278
"PCNXL3",21.666
"PCOLCE",5.998
"PCOLCE2",73.281
"PCP2",2.137
"PCP4",62.08
"PCP4L1",26.723
"PCSK1",43.728
"PCSK1N",4.539
"PCSK2",258.471
"PCSK4",9.324
"PCSK5",471.695
"PCSK6",228.06
"PCSK7",28.188
"PCSK9",25.304
"PCTP",91.851
"PCYOX1",23.805
"PCYOX1L",11.646
"PCYT1A",73.735
"PCYT1B",114.59
"PCYT2",10.499
"PDAP1",16.781
"PDCD1",9.027
"PDCD10",51.641
"PDCD11",49.644
"PDCD1LG2",60.684
"PDCD2",9.397
"PDCD2L",21.784
"PDCD4",28.211
"PDCD5",6.384
"PDCD6",82.235
"PDCD6IP",71.355
"PDCD7",16.457
"PDCL",30.242
"PDCL2",35.687
"PDCL3",14.045
"PDDC1",10.268
"PDE10A",659.316
"PDE11A",485.087
"PDE12",10.568
"PDE1A",383.156
"PDE1B",29.889
"PDE1C",548.15
"PDE2A",98.45
"PDE3A",315.136
"PDE3B",228.321
"PDE4A",52.858
"PDE4B",582.065
"PDE4C",47.458
"PDE4D",1553.082
"PDE4DIP",240.105
"PDE5A",134.596
"PDE6A",86.838
"PDE6B",45.198
"PDE6C",53.422
"PDE6D",53.847
"PDE6G",12.653
"PDE6H",8.843
"PDE7A",124.812
"PDE7B",343.878
"PDE8A",158.705
"PDE8B",219.358
"PDE9A",121.873
"PDF",1.974
"PDGFA",23.038
"PDGFB",21.392
"PDGFC",210.94
"PDGFD",257.193
"PDGFRA",69.15
"PDGFRB",42.035
"PDGFRL",67.638
"PDHA1",17.812
"PDHA2",1.455
"PDHB",6.227
"PDHX",104.762
"PDIA2",4.063
"PDIA3",26.887
"PDIA4",25.579
"PDIA5",158.165
"PDIA6",54.586
"PDIK1L",14.378
"PDK1",53.296
"PDK2",17.415
"PDK3",74.616
"PDK4",12.992
"PDLIM1",53.452
"PDLIM2",19.746
"PDLIM3",34.952
"PDLIM4",15.783
"PDLIM5",216.37
"PDLIM7",14.212
"PDP1",68.259
"PDP2",17.165
"PDPK1",65.224
"PDPN",34.492
"PDPR",48.911
"PDRG1",7.75
"PDS5A",155.093
"PDS5B",191.592
"PDSS1",49.139
"PDSS2",307.007
"PDX1",6.211
"PDXDC1",164.748
"PDXK",43.213
"PDXP",8.207
"PDYN",15.528
"PDZD11",3.919
"PDZD2",471.521
"PDZD3",4.766
"PDZD4",28.399
"PDZD7",23.474
"PDZD8",98.193
"PDZD9",17.245
"PDZK1",37.296
"PDZK1IP1",7.451
"PDZRN3",242.507
"PDZRN4",386.142
"PEA15",10.039
"PEAR1",22.736
"PEBP1",9.726
"PEBP4",286.749
"PECAM1",94.361
"PECR",86.626
"PEF1",15.034
"PEG10",13.37
"PEG3",30.645
"PELI1",51.802
"PELI2",183.712
"PELI3",11.01
"PELO",16.106
"PELP1",32.952
"PEMT",86.145
"PENK",10.06
"PEPD",134.844
"PER1",16.034
"PER2",46.064
"PER3",60.857
"PERP",19.006
"PES1",30.458
"PET117",5.296
"PEX1",41.511
"PEX10",9.833
"PEX11A",13.019
"PEX11B",7.487
"PEX11G",20.574
"PEX12",4.068
"PEX13",34.765
"PEX14",158.47
"PEX16",9.143
"PEX19",9.536
"PEX2",20.786
"PEX26",53.218
"PEX3",39.203
"PEX5",29.889
"PEX5L",242.095
"PEX6",15.35
"PEX7",91.373
"PF4",1.047
"PF4V1",0.966
"PFAS",22.873
"PFDN1",58.082
"PFDN2",17.555
"PFDN4",20.205
"PFDN5",4.159
"PFDN6",9.099
"PFKFB1",65.573
"PFKFB2",46.658
"PFKFB3",90.611
"PFKFB4",44.331
"PFKL",27.325
"PFKM",41.265
"PFKP",71.379
"PFN1",3.409
"PFN2",85.884
"PFN4",8.106
"PGA3",9.791
"PGA4",9.711
"PGA5",10.406
"PGAM1",7.281
"PGAM2",2.86
"PGAM4",0.764
"PGAM5",11.915
"PGAP1",94.792
"PGAP2",28.647
"PGAP3",25.675
"PGBD1",20.977
"PGBD2",13.75
"PGBD3",9.122
"PGBD4",6.611
"PGBD5",111.247
"PGD",21.552
"PGF",13.95
"PGGT1B",52.042
"PGK1",64.108
"PGK2",1.253
"PGLS",9.659
"PGLYRP1",3.912
"PGLYRP4",18.72
"PGM1",66.969
"PGM2",36.304
"PGM2L1",68.155
"PGM3",32.786
"PGM5",202.753
"PGM5P2",67.618
"PGP",2.81
"PGPEP1",29.363
"PGPEP1L",39.565
"PGR",100.9
"PGRMC1",8.221
"PGRMC2",19.592
"PGS1",46.474
"PHACTR1",573.679
"PHACTR2",294.34
"PHACTR3",270.202
"PHACTR4",130.766
"PHAX",26.984
"PHB",10.856
"PHB2",5.498
"PHC1",27.571
"PHC2",107.429
"PHC3",95.017
"PHEX",218.869
"PHF1",6.054
"PHF10",21.661
"PHF11",33.377
"PHF12",46.521
"PHF13",10.348
"PHF14",195.751
"PHF19",39.244
"PHF2",103.18
"PHF20",178.407
"PHF20L1",73.449
"PHF21A",191.855
"PHF21B",128.837
"PHF23",4.694
"PHF3",143.516
"PHF5A",9.008
"PHF6",55.537
"PHF7",13.08
"PHF8",112.282
"PHGDH",84.417
"PHIP",142.369
"PHKA1",135.505
"PHKA2",92.298
"PHKB",240.4
"PHKG1",12.713
"PHKG2",12.906
"PHLDA1",8.485
"PHLDA2",1.182
"PHLDA3",4.854
"PHLDB1",51.598
"PHLDB2",244.02
"PHLDB3",29.981
"PHLPP1",264.983
"PHLPP2",86.866
"PHOSPHO1",7.404
"PHOSPHO2",7.254
"PHOX2A",6.587
"PHOX2B",4.888
"PHPT1",2.319
"PHRF1",35.736
"PHTF1",62.658
"PHTF2",158.711
"PHYH",24.616
"PHYHD1",21.146
"PHYHIP",12.637
"PHYHIPL",71.184
"PI15",30.492
"PI16",16.574
"PI3",1.668
"PI4K2A",35.748
"PI4K2B",118.451
"PI4KA",151.726
"PI4KAP1",44.322
"PI4KAP2",44.533
"PI4KB",35.918
"PIAS1",144.424
"PIAS2",111.77
"PIAS3",11.314
"PIAS4",31.74
"PIBF1",234.402
"PICALM",112.198
"PICK1",19.39
"PID1",420.759
"PIF1",10.036
"PIGA",16.103
"PIGB",36.688
"PIGC",73.897
"PIGF",36.182
"PIGG",40.986
"PIGH",18.332
"PIGK",130.44
"PIGL",134.606
"PIGM",4.318
"PIGN",143.551
"PIGO",7.913
"PIGP",14
"PIGQ",17.141
"PIGR",17.948
"PIGS",18.489
"PIGT",10.167
"PIGU",116.548
"PIGV",10.926
"PIGW",4.29
"PIGX",96.232
"PIGY",0.216
"PIGZ",22.717
"PIH1D1",7.199
"PIH1D2",10.264
"PIK3AP1",127.202
"PIK3C2A",130.253
"PIK3C2B",72.096
"PIK3C2G",400.802
"PIK3C3",132.624
"PIK3CA",91.979
"PIK3CB",182.239
"PIK3CD",77.382
"PIK3CG",41.867
"PIK3IP1",10.941
"PIK3R1",86.101
"PIK3R2",21.1905
"PIK3R3",92.896
"PIK3R4",67.894
"PIK3R5",86.801
"PIK3R6",64.954
"PIKFYVE",92.484
"PILRA",32.569
"PILRB",15.557
"PIM1",5.223
"PIM2",5.842
"PIM3",3.567
"PIN1",14.425
"PIN4",121.573
"PINK1",18.056
"PINX1",74.921
"PIP4K2A",179.706
"PIP4K2B",34.437
"PIP4K2C",12.244
"PIP5K1A",51.587
"PIP5K1B",303.762
"PIP5K1C",70.296
"PIP5K1P1",1.655
"PIP5KL1",9.918
"PIPOX",106.707
"PIPSL",3.349
"PIR",108.765
"PISD",43.941
"PITPNA",45.098
"PITPNB",68.465
"PITPNC1",319.98
"PITPNM1",14.495
"PITPNM2",166.535
"PITPNM3",105.23
"PITRM1",35.113
"PITX1",7.078
"PITX2",24.7
"PITX3",11.288
"PIWIL1",34.75
"PIWIL2",82.266
"PIWIL3",55.686
"PIWIL4",77.581
"PJA1",4.942
"PJA2",75.285
"PKD1",47.188
"PKD1L1",173.839
"PKD1L2",70.0193333333333
"PKD1L3",70.44
"PKD1P1",23.849
"PKD2",70.109
"PKD2L1",42.332
"PKD2L2",54.779
"PKDCC",10.508
"PKDREJ",7.692
"PKHD1",472.325
"PKHD1L1",167.853
"PKIA",89.128
"PKIB",254.456
"PKIG",92.462
"PKLR",11.595
"PKMYT1",12.515
"PKN1",38.814
"PKN2",152.033
"PKN3",18.395
"PKNOX1",59.421
"PKNOX2",268.702
"PKP1",49.541
"PKP2",106.095
"PKP3",12.294
"PKP4",225.915
"PLA2G10",22.124
"PLA2G12A",20.088
"PLA2G12B",19.608
"PLA2G15",15.758
"PLA2G16",43.688
"PLA2G1B",5.678
"PLA2G2A",4.985
"PLA2G2C",16.171
"PLA2G2D",7.627
"PLA2G3",5.798
"PLA2G4A",160.028
"PLA2G4B",10.372
"PLA2G4C",62.974
"PLA2G4D",27.545
"PLA2G4E",69.608
"PLA2G4F",17.602
"PLA2G5",63.011
"PLA2G6",94.195
"PLA2G7",31.492
"PLA2R1",130.604
"PLAA",43.38
"PLAC1",198.484
"PLAC4",10.237
"PLAC8",47.027
"PLAC8L1",19.983
"PLAC9",13.677
"PLAG1",50.42
"PLAGL1",124.299
"PLAGL2",15.288
"PLAT",32.491
"PLAU",8.32
"PLAUR",24.452
"PLB1",186.643
"PLBD1",64.688
"PLBD2",33.059
"PLCB1",836.179
"PLCB2",29.759
"PLCB3",17.627
"PLCB4",412.479
"PLCD1",22.266
"PLCD3",24.387
"PLCD4",29.419
"PLCE1",338.834
"PLCG1",59.827
"PLCG2",223.596
"PLCH1",369.487
"PLCH2",79.55
"PLCL1",767.879
"PLCL2",287.943
"PLCXD1",27.034
"PLCXD2",171.771
"PLCXD3",203.674
"PLCZ1",54.888
"PLD1",210.545
"PLD2",16.338
"PLD3",31.983
"PLD4",12.974
"PLD5",441.71
"PLD6",5.32
"PLEC",61.587
"PLEK",32.28
"PLEK2",25.217
"PLEKHA1",67.906
"PLEKHA2",72.674
"PLEKHA3",35.994
"PLEKHA4",31.535
"PLEKHA5",246.648
"PLEKHA6",158.814
"PLEKHA7",236.148
"PLEKHA8",103.079
"PLEKHB1",16.641
"PLEKHB2",248.862
"PLEKHF1",10.401
"PLEKHF2",22.88
"PLEKHG1",243.802
"PLEKHG2",15.83
"PLEKHG3",46.145
"PLEKHG4",11.989
"PLEKHG4B",49.712
"PLEKHG5",53.969
"PLEKHG6",18.07
"PLEKHG7",50.95
"PLEKHH1",56.311
"PLEKHH2",130.714
"PLEKHH3",9.08
"PLEKHJ1",7.62
"PLEKHM1",54.849
"PLEKHM1P",57.895
"PLEKHM2",50.437
"PLEKHM3",197.257
"PLEKHN1",9.368
"PLEKHO1",15.537
"PLEKHO2",26.124
"PLG",51.077
"PLGLA",10.86
"PLGLB1",19.293
"PLGLB2",10.706
"PLIN1",15.062
"PLIN2",40.915
"PLIN3",29.427
"PLIN4",15.512
"PLIN5",12.693
"PLK1",12.711
"PLK2",6.278
"PLK3",5.765
"PLK4",18.334
"PLLP",36.14
"PLN",12.432
"PLOD1",41.333
"PLOD2",94.213
"PLOD3",12.443
"PLP1",18.901
"PLP2",3.313
"PLRG1",15.429
"PLS1",117.277
"PLS3",89.687
"PLSCR1",29.684
"PLSCR2",104.57
"PLSCR4",58.84
"PLSCR5",29.661
"PLTP",13.534
"PLVAP",25.902
"PLXDC1",91.091
"PLXDC2",473.617
"PLXNA1",48.798
"PLXNA2",222.078
"PLXNA3",15.365
"PLXNA4",525.356
"PLXNB1",26.197
"PLXNB2",32.648
"PLXNB3",15.15
"PLXNC1",158.952
"PLXND1",51.643
"PM20D1",22.11
"PM20D2",19.515
"PMAIP1",4.358
"PMCH",1.386
"PMCHL2",10.207
"PMEPA1",63.144
"PMF1",27.049
"PMFBP1",64.721
"PML",53.139
"PMM1",12.996
"PMM2",60.508
"PMP22",35.549
"PMPCA",13.191
"PMPCB",32.089
"PMS1",93.544
"PMS2",35.886
"PMS2CL",43.734
"PMS2L2",15.535
"PMVK",12.257
"PNCK",19.28
"PNKD",76.401
"PNKP",6.705
"PNLDC1",20.455
"PNLIP",21.924
"PNLIPRP1",18.79
"PNLIPRP2",24.19
"PNMA1",2.589
"PNMA2",9.406
"PNMA3",4.058
"PNMA5",5.303
"PNMA6A",2.536
"PNMAL1",5.072
"PNMAL2",9.592
"PNMT",2.494
"PNN",8.035
"PNO1",18.394
"PNOC",26.369
"PNP",8.14
"PNPLA1",65.392
"PNPLA2",6.671
"PNPLA3",40.749
"PNPLA4",29.492
"PNPLA5",12.335
"PNPLA6",27.76
"PNPLA7",90.581
"PNPLA8",99.244
"PNPO",6.782
"PNPT1",59.847
"PNRC1",4.409
"PNRC2",4.353
"POC1A",79.437
"POC1B",106.306
"POC5",43.357
"PODN",23.45
"PODNL1",22.205
"PODXL",57.955
"PODXL2",43.628
"POF1B",102.347
"POFUT1",30.787
"POFUT2",23.97
"POGK",16.897
"POGZ",56.741
"POLA1",303.067
"POLA2",43.827
"POLB",33.354
"POLD1",33.814
"POLD2",9.677
"POLD3",175.266
"POLD4",6.195
"POLDIP2",10.345
"POLDIP3",31.241
"POLE",63.612
"POLE2",44.867
"POLE3",3.437
"POLE4",11.636
"POLG",18.558
"POLG2",19.251
"POLH",39.51
"POLI",51.862
"POLK",89.388
"POLL",9.388
"POLM",10.293
"POLN",170.203
"POLQ",115.214
"POLR1A",85.939
"POLR1B",35.235
"POLR1C",19.883
"POLR1D",46.679
"POLR1E",17.762
"POLR2A",30.252
"POLR2B",53.446
"POLR2C",9.623
"POLR2D",11.891
"POLR2E",8.801
"POLR2F",89.308
"POLR2G",5.166
"POLR2H",6.878
"POLR2I",1.636
"POLR2J",5.789
"POLR2J2",20.0805
"POLR2J3",34.738
"POLR2J4",41.944
"POLR2K",3.418
"POLR2L",5.189
"POLR3A",60.294
"POLR3B",152.54
"POLR3C",18.417
"POLR3D",9.496
"POLR3E",37.728
"POLR3F",17.516
"POLR3G",42.805
"POLR3GL",14.146
"POLR3H",18.802
"POLR3K",7.221
"POLRMT",16.381
"POM121",72.075
"POM121C",69.484
"POM121L10P",1.284
"POM121L1P",5.296
"POM121L2",26.267
"POM121L4P",9.009
"POM121L8P",1.28
"POM121L9P",13.697
"POMC",8.05
"POMGNT1",31.623
"POMP",19.821
"POMT1",20.904
"POMT2",45.928
"POMZP3",17.275
"PON1",27.031
"PON2",30.331
"PON3",36.424
"POP1",42.537
"POP4",13.22
"POP5",2.634
"POP7",1.442
"POPDC2",28.867
"POPDC3",21.715
"POR",87.655
"PORCN",11.852
"POSTN",36.261
"POT1",107.597
"POTEA",71.035
"POTEB",31.791
"POTEC",36.246
"POTED",31.727
"POTEE",47.211
"POTEF",55.687
"POTEG",31.578
"POTEH",31.605
"POTEKP",35.514
"POTEM",31.855
"POU1F1",17.183
"POU2AF1",103.378
"POU2F1",206.516
"POU2F2",110.475
"POU2F3",83.304
"POU3F1",2.967
"POU3F2",4.898
"POU3F4",1.517
"POU4F1",5.198
"POU4F2",3.581
"POU4F3",1.496
"POU5F1",16.394
"POU5F1B",5.779
"POU5F1P3",1.077
"POU5F1P4",1.084
"POU5F2",6.831
"POU6F1",30.757
"POU6F2",515.097
"PP14571",7.399
"PPA1",31.081
"PPA2",105.004
"PPAN",5.345
"PPAN-P2RY11",8.557
"PPAP2A",110.196
"PPAP2B",150.554
"PPAP2C",10.464
"PPAPDC1A",132.901
"PPAPDC1B",6.113
"PPAPDC2",2.943
"PPAPDC3",19.568
"PPARA",93.235
"PPARD",85.633
"PPARG",146.988
"PPARGC1A",149.048
"PPARGC1B",124.724
"PPAT",42.253
"PPCDC",93.907
"PPCS",17.268
"PPDPF",1.482
"PPEF1",152.012
"PPEF2",42.707
"PPFIA1",113.703
"PPFIA2",501.578
"PPFIA3",31.637
"PPFIA4",52.242
"PPFIBP1",172.133
"PPFIBP2",143.829
"PPHLN1",221.268
"PPIA",27.884
"PPIAL4B",0.659
"PPIAL4C",0.6915
"PPIAL4D",0.494
"PPIAL4F",0.7215
"PPIAL4G",3.855
"PPIB",7.393
"PPIC",13.491
"PPID",14.262
"PPIE",71.732
"PPIEL",25.388
"PPIF",7.868
"PPIG",57.066
"PPIH",18.333
"PPIL1",20.197
"PPIL2",47.745
"PPIL3",18.396
"PPIL4",41.305
"PPIL6",50.956
"PPIP5K1",56.791
"PPIP5K2",92.65
"PPL",78.234
"PPM1A",53.335
"PPM1B",76.415
"PPM1D",66.097
"PPM1E",229.307
"PPM1F",33.417
"PPM1G",28.493
"PPM1H",291.055
"PPM1J",5.483
"PPM1K",27.149
"PPM1L",323.305
"PPM1M",4.804
"PPM1N",13.733
"PPME1",83.604
"PPOX",11.603
"PPP1CA",23
"PPP1CB",51.3
"PPP1CC",23.259
"PPP1R10",18.212
"PPP1R11",3.624
"PPP1R12A",161.897
"PPP1R12B",244.007
"PPP1R12C",26.646
"PPP1R13B",113.838
"PPP1R13L",26.715
"PPP1R14A",5.354
"PPP1R14B",2.461
"PPP1R14C",107.281
"PPP1R14D",13.264
"PPP1R15A",3.665
"PPP1R15B",8.404
"PPP1R16A",24.152
"PPP1R16B",117.319
"PPP1R1A",13.272
"PPP1R1B",9.886
"PPP1R1C",177.157
"PPP1R2",28.961
"PPP1R2P1",0.677
"PPP1R2P3",0.611
"PPP1R2P9",0.608
"PPP1R3A",199.143
"PPP1R3B",15.319
"PPP1R3C",4.612
"PPP1R3D",3.629
"PPP1R3E",7.205
"PPP1R3F",31.618
"PPP1R3G",4.906
"PPP1R7",34.076
"PPP1R8",20.898
"PPP1R9A",389.213
"PPP1R9B",16.895
"PPP2CA",31.808
"PPP2CB",39.857
"PPP2R1A",39.494
"PPP2R1B",39.519
"PPP2R2A",81.189
"PPP2R2B",503.638
"PPP2R2C",243.022
"PPP2R2D",59.19
"PPP2R3A",182.218
"PPP2R3B",52.992
"PPP2R3C",37.05
"PPP2R4",37.996
"PPP2R5A",76.326
"PPP2R5B",16.92
"PPP2R5C",166.191
"PPP2R5D",27.843
"PPP2R5E",172.017
"PPP3CA",324.869
"PPP3CB",59.596
"PPP3CC",100.323
"PPP3R1",77.38
"PPP4C",9.399
"PPP4R1",68.449
"PPP4R1L",80.499
"PPP4R2",72.414
"PPP4R4",133.607
"PPP5C",45.987
"PPP6C",43.366
"PPP6R1",29.215
"PPP6R2",101.786
"PPP6R3",154.603
"PPRC1",17.337
"PPT1",24.998
"PPT2",10.239
"PPTC7",50.075
"PPWD1",24.313
"PPY",1.664
"PPY2",0.845
"PQBP1",5.231
"PQLC1",49.244
"PQLC2",16.974
"PQLC3",23.676
"PRAF2",2.915
"PRAM1",13.056
"PRAME",11.66
"PRAMEF1",5.231
"PRAMEF10",5.374
"PRAMEF11",5.263
"PRAMEF12",3.065
"PRAMEF14",5.1
"PRAMEF17",2.997
"PRAMEF18",3.438
"PRAMEF19",2.626
"PRAMEF2",4.823
"PRAMEF20",10.878
"PRAMEF4",6.977
"PRAMEF5",9.237
"PRAMEF6",118.019
"PRAMEF7",3.872
"PRAMEF8",4.139
"PRAMEF9",19.089
"PRAP1",43.273
"PRB3",3.881
"PRB4",3.352
"PRC1",29.591
"PRCC",50.207
"PRCD",25.992
"PRCP",147.082
"PRDM1",23.619
"PRDM10",103.129
"PRDM11",139.318
"PRDM12",18.387
"PRDM13",8.848
"PRDM14",20.042
"PRDM15",81.257
"PRDM16",369.453
"PRDM2",124.881
"PRDM4",28.406
"PRDM5",237.951
"PRDM6",105.145
"PRDM7",35.506
"PRDM8",20.45
"PRDM9",21.442
"PRDX1",12.011
"PRDX2",5.039
"PRDX3",11.13
"PRDX4",22.137
"PRDX5",3.723
"PRDX6",11.541
"PREB",3.919
"PRELID1",3.185
"PRELID2",363.57
"PRELP",15.524
"PREP",125.519
"PREPL",45.581
"PREX1",203.631
"PREX2",284.912
"PRF1",5.427
"PRG2",3.863
"PRG3",4.381
"PRG4",18.283
"PRH1",336.1665
"PRH2",3.105
"PRICKLE1",133.601
"PRICKLE2",351.609
"PRICKLE3",11.264
"PRICKLE4",6.7235
"PRIM1",20.777
"PRIM2",332.044
"PRIMA1",70.183
"PRINS",0.087
"PRKAA1",38.995
"PRKAA2",70.013
"PRKAB1",13.877
"PRKAB2",17.444
"PRKACA",26.396
"PRKACB",160.436
"PRKACG",1.608
"PRKAG1",16.923
"PRKAG2",321.014
"PRKAG3",9.703
"PRKAR1A",39.539
"PRKAR1B",178.453
"PRKAR2A",103.249
"PRKAR2B",117.162
"PRKCA",508.107
"PRKCB",384.61
"PRKCD",36.708
"PRKCDBP",1.701
"PRKCE",536.645
"PRKCG",28.462
"PRKCH",363.417
"PRKCI",83.616
"PRKCQ",153.158
"PRKCSH",15.68
"PRKCZ",134.925
"PRKD1",615.419
"PRKD2",42.852
"PRKD3",74.306
"PRKDC",187.075
"PRKG1",1306.992
"PRKG2",127.747
"PRKRA",20.098
"PRKRIP1",62.804
"PRKRIR",31.015
"PRKX",109.238
"PRKY",107.576
"PRL",10.257
"PRLH",0.601
"PRLHR",5.71
"PRLR",181.833
"PRM2",0.841
"PRMT1",13.243
"PRMT2",29.957
"PRMT3",121.764
"PRMT5",9.074
"PRMT6",2.615
"PRMT7",47.589
"PRMT8",212.624
"PRND",6.55
"PRNP",15.354
"PROC",10.819
"PROCA1",8.657
"PROCR",5.289
"PRODH",23.776
"PRODH2",13.311
"PROK1",6.154
"PROK2",13.55
"PROKR1",11.987
"PROKR2",12.329
"PROM1",121.302
"PROM2",16.855
"PROS1",101.033
"PROSC",17.174
"PROX1",58.321
"PROX2",19.069
"PROZ",13.729
"PRPF18",43.941
"PRPF19",15.858
"PRPF3",31.719
"PRPF31",16.309
"PRPF38A",16.275
"PRPF38B",9.48
"PRPF39",32.183
"PRPF4",17.562
"PRPF40A",66.404
"PRPF40B",76.448
"PRPF4B",43.716
"PRPF6",51.965
"PRPF8",34.253
"PRPH",5.434
"PRPH2",25.974
"PRPS1",22.602
"PRPS1L1",1.089
"PRPS2",32.867
"PRPSAP1",75.035
"PRPSAP2",91.202
"PRR11",49.206
"PRR12",34.796
"PRR13",5.04
"PRR14",5.723
"PRR15",3.484
"PRR15L",5.911
"PRR16",223.054
"PRR18",3.148
"PRR19",8.723
"PRR20A",3.021
"PRR20B",3.021
"PRR20C",16.164
"PRR20D",3.021
"PRR20E",3.021
"PRR21",1.169
"PRR22",1.805
"PRR23A",0.8
"PRR23B",1.895
"PRR23C",2.79
"PRR3",6.837
"PRR4",325.764
"PRR5",69.134
"PRR5-ARHGAP8",160.551
"PRR5L",168.916
"PRR7",9.841
"PRRC1",37.48
"PRRG1",108.02
"PRRG2",10.369
"PRRG3",10.8
"PRRG4",28.18
"PRRT1",6.014
"PRRT2",4.024
"PRRT3",6.852
"PRRT4",11.36
"PRRX1",76.691
"PRRX2",57.033
"PRSS1",14.529
"PRSS12",72.965
"PRSS16",8.923
"PRSS21",9.124
"PRSS22",5.443
"PRSS23",161.851
"PRSS27",8.133
"PRSS3",48.765
"PRSS30P",3.176
"PRSS33",3.995
"PRSS35",13.166
"PRSS36",11.169
"PRSS37",5.201
"PRSS38",30.777
"PRSS41",6.647
"PRSS42",4.553
"PRSS45",70.466
"PRSS48",14.282
"PRSS50",100.458
"PRSS53",6.203
"PRSS54",15.05
"PRSS8",4.329
"PRTFDC1",103.997
"PRTG",131.544
"PRTN3",7.215
"PRUNE",27.293
"PRUNE2",294.711
"PRX",19.598
"PSAP",35.071
"PSAPL1",2.687
"PSAT1",32.95
"PSCA",12.416
"PSD",18.922
"PSD2",48.645
"PSD3",557.429
"PSD4",52.071
"PSEN1",87.273
"PSEN2",25.918
"PSENEN",2.405
"PSG1",13.358
"PSG2",18.834
"PSG3",18.931
"PSG4",14.597
"PSG5",20.28
"PSG6",477.523
"PSG7",175.849
"PSG8",103.005
"PSIP1",46.953
